SNR,window,p,MD,FAR
5.0,10,0.4,0.0007201296233321998,0.7076273729271269
5.0,20,0.4,0.0014605550109041436,0.095276204957884
5.0,30,0.4,0.0010606151567909387,0.0031618338636409116
5.0,40,0.4,0.0004203278557274674,0.00010007806088749225
5.0,50,0.4,0.0008608436267542192,2.0019619226842307e-05
5.0,60,0.4,0.001081275905568571,0.0
5.0,70,0.4,0.0018825979852196031,0.0
5.0,80,0.4,0.00130205725045572,0.0
5.0,90,0.4,0.0008414978662018393,0.0
5.0,100,0.4,0.0010821426424320155,0.0
