SNR,window,p,MD,FAR
5.0,10,0.3,0.0009601728311095997,0.6770018603348603
5.0,20,0.3,0.0012004561733458714,0.07120705868229928
5.0,30,0.3,0.0006803946288847532,0.0035420543915470975
5.0,40,0.3,0.0019014831568623526,6.004683653249535e-05
5.0,50,0.3,0.0010210005805689575,0.0
5.0,60,0.3,0.0011813940449730681,0.0
5.0,70,0.3,0.000781077887484729,0.0
5.0,80,0.3,0.0014022155004907754,0.0
5.0,90,0.3,0.0018032097132896555,0.0
5.0,100,0.3,0.0015831346065209113,0.0
